itemid,shopid,productname,image,currency,stock,status,sold,historical_sold,liked_count,view_count,catid,cmt_count,flag,cb_option,item_status,price,price_before_discount,show_discount,raw_discount,discount,tier_variations,tier_variations_type,tier_variations_count,rating_avg,rating_total,rating_count,rating_count_with_context,rating_count_with_image,item_type,is_on_flash_sale,show_free_shipping,shopee_verified,product_url,snapshot_date,row_id
10316186489,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 55 inch UA55AU9000KXXV - Miễn Phí Lắp Đặt",cba5a09643da4714caeae58dd01a5693,VND,3,1,3,3,14,1680,100010,1,269025280,0,normal,1859000000000,2289000000000,19,19,19%,,,1,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,0,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-55-inch-UA55AU9000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.10316186489,2021-09-24,1110504
8974606662,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 43 inch UA43AU9000KXXV - Miễn Phí Lắp Đặt",3f513ee935f70bf11f6f747c234e2257,VND,3,1,2,3,19,2583,100010,2,269025282,0,normal,1299900000000,1750000000000,26,26,26%,,,1,5,2,"2, 0, 0, 0, 0, 2",1,1,0,0,1,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-43-inch-UA43AU9000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.8974606662,2021-09-24,1110505
10527143024,65589552,"Điện Thoại Samsung Galaxy Z Flip3 5G 256GB",26121dd5ea8d46316637d9337900e956,VND,11,1,14,2,324,42327,100013,2,268959744,0,normal,2699000000000,0,0,0,NULL,"Black, Cream, Green, Lavender",Name,4,5,2,"2, 0, 0, 0, 0, 2",2,2,0,0,0,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-Z-Flip3-5G-256GB-i.65589552.10527143024,2021-09-24,1110506
2966232582,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn Hình Thông Minh Samsung LS27AM501NEXXV 27 inch - Hàng chính hãng",b9e86c1c6ff1eb3466a62b8a19ae7dd3,VND,2,1,0,1,94,4412,100644,0,269025280,0,normal,670300000000,765900000000,12,12,12%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-Hình-Thông-Minh-Samsung-LS27AM501NEXXV-27-inch---Hàng-chính-hãng-i.65589552.2966232582,2021-09-24,1110507
8846181802,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung 4K UHD 55 Inch UA55AU7000KXXV - Miễn phí lắp đặt",57e5d7072ad9e823442176b5f1f45eed,VND,3,1,0,1,75,1664,100010,0,269025280,0,normal,1648000000000,1990000000000,17,17,17%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-4K-UHD-55-Inch-UA55AU7000KXXV---Miễn-phí-lắp-đặt-i.65589552.8846181802,2021-09-24,1110508
10927145927,65589552,"Điện Thoại Samsung Galaxy Z Flip3 5G 128GB",102cba0e65ed2c208edc75f64ad35399,VND,4,1,13,3,264,38305,100013,0,268959744,0,normal,2499000000000,0,0,0,NULL,"Black, Cream, Green, Lavender",Name,4,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-Z-Flip3-5G-128GB-i.65589552.10927145927,2021-09-24,1110509
12310963116,65589552,"Tai nghe Bluetooth True Wireless Samsung Galaxy Buds 2 R177N",d8e9a7c917ebfc2aa1e8c677df9c025b,VND,69,1,0,0,2,92,100535,0,268435456,0,normal,299000000000,0,0,0,NULL,"Đen, Xanh, Tím","Phân Loại",3,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Tai-nghe-Bluetooth-True-Wireless-Samsung-Galaxy-Buds-2-R177N-i.65589552.12310963116,2021-09-24,1110510
11710277453,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn Hình Thông Minh Samsung FHD LS32AM501NEXXV 32inch - Hàng chính hãng",dd15c38816407337be216265fbfd2000,VND,2,1,0,0,97,3995,100644,0,269025282,0,normal,748200000000,878900000000,15,15,15%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-Hình-Thông-Minh-Samsung-FHD-LS32AM501NEXXV-32inch---Hàng-chính-hãng-i.65589552.11710277453,2021-09-24,1110511
10126341638,65589552,"[Mã ELSSCP300 giảm 5% đơn 500K] Điện thoại Samsung Galaxy A02s (4GB/64GB)",d7004a98822f97a6cffb5d3b93d0b596,VND,189,1,13,0,46,13755,100013,0,268959744,0,normal,319000000000,419000000000,24,24,24%,"Xanh Dương, Đen",Name,2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/[Mã-ELSSCP300-giảm-5%-đơn-500K]-Điện-thoại-Samsung-Galaxy-A02s-(4GB/64GB)-i.65589552.10126341638,2021-09-24,1110512
5994599596,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 50 inch UA50AU7700KXXV - Miễn phí lắp đặt",aac77002236fb72b84e45aad9e9b4192,VND,3,1,1,0,33,3631,100010,0,269025282,0,normal,1459000000000,1790000000000,18,18,18%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-50-inch-UA50AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.5994599596,2021-09-24,1110513
13608640489,65589552,"Điện Thoại Samsung Galaxy M22 (6GB/128GB) - Hãng Phân Phối Chính Thức",09d72b80a07d66c58220b7dd1f2afdb1,VND,2454,1,0,0,15,15086,100013,0,268959744,0,normal,509000000000,0,0,0,NULL,"Đen, Xanh, Trắng","Phân Loại",3,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-M22-(6GB/128GB)---Hãng-Phân-Phối-Chính-Thức-i.65589552.13608640489,2021-09-24,1110514
11836631263,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Đồng Hồ Samsung Galaxy Galaxy Watch4 Bluetooth (40mm)",0a534d65ec73eef35b380006234a9f97,VND,349,1,0,0,26,4239,100013,0,269025282,0,normal,649000000000,0,0,0,NULL,"Chính hãng",Hàng,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Đồng-Hồ-Samsung-Galaxy-Galaxy-Watch4-Bluetooth-(40mm)-i.65589552.11836631263,2021-09-24,1110515
11136627808,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Đồng Hồ Samsung Galaxy Galaxy Watch4 Classic Bluetooth (46mm)",13139b669e77d4bf86368bd672bd9734,VND,100,1,0,0,13,4442,100013,0,269025282,0,normal,899000000000,0,0,0,NULL,"Chính hãng",Hàng,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Đồng-Hồ-Samsung-Galaxy-Galaxy-Watch4-Classic-Bluetooth-(46mm)-i.65589552.11136627808,2021-09-24,1110516
10118495212,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 43 inch UA43AU7700KXXV - Miễn phí lắp đặt",c503bf71f984b60b93b137815acfb0c3,VND,3,1,0,0,11,1389,100010,0,269025282,0,normal,1249900000000,1440000000000,13,13,13%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-43-inch-UA43AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.10118495212,2021-09-24,1110517
9874613460,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung 4K UHD 50 Inch UA50AU7000KXXV - Miễn Phí Lắp Đặt",1e8cf473b3c946764d6694279af7bfe9,VND,3,1,0,0,11,4747,100010,0,269025282,0,normal,1449900000000,1740000000000,17,17,17%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-4K-UHD-50-Inch-UA50AU7000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.9874613460,2021-09-24,1110518
9578319724,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 55 inch UA55AU7700KXXV - Miễn phí lắp đặt",ad609b21763cd8141af34be97ffbd5d7,VND,13,1,0,0,8,5344,100010,0,269025280,0,normal,1819000000000,2090000000000,13,13,13%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-55-inch-UA55AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.9578319724,2021-09-24,1110519
7772206842,53452181,"Đồng hồ thông minh Xiaomi Mi Watch Lite - GPS/1.4" LCD Touch/Bluetooth 5.1",4e430fb83acd0a05f1c17bf82267852e,VND,3,1,3,1486,1721,11353,100013,671,268435456,0,normal,199000000000,0,0,0,NULL,"Black, White, Blue, Green, Pink",Color,5,4.867362146050671,671,"671, 9, 1, 9, 32, 620",332,269,0,0,0,0,"https://shopee.vn/Đồng-hồ-thông-minh-Xiaomi-Mi-Watch-Lite---GPS/1.4"-LCD-Touch/Bluetooth-5.1-i.53452181.7772206842",2021-09-24,1111825
4317758666,53452181,"Pin Sạc Dự Phòng Xiaomi Redmi 10000mAh VXN4286GL - Hàng Chính Hãng",f0d7c3d43bc91e8c584408b0bd60efcd,VND,8,1,19,2891,955,5716,100013,1264,268435458,0,normal,29900000000,0,0,0,NULL,,,1,4.863924050632911,1264,"1264, 19, 10, 9, 48, 1178",621,500,0,0,1,0,https://shopee.vn/Pin-Sạc-Dự-Phòng-Xiaomi-Redmi-10000mAh-VXN4286GL---Hàng-Chính-Hãng-i.53452181.4317758666,2021-09-24,1111826
10214585155,53452181,"Điện Thoại Xiaomi POCO M3 64GB - Hàng Chính Hãng",b00ff4037cb1c50ff8a4ebaaaaefbef0,VND,31,1,53,2024,917,104592,100013,386,268959746,0,normal,399000000000,0,0,0,NULL,"Xanh , Đen, Vàng","Màu Sắc",3,4.916666666666667,386,"386, 3, 1, 1, 15, 366",181,131,0,0,1,0,https://shopee.vn/Điện-Thoại-Xiaomi-POCO-M3-64GB---Hàng-Chính-Hãng-i.53452181.10214585155,2021-09-24,1111827
2121052372,53452181,"Máy Lọc Không Khí Xiaomi Mi Air Purifier Pro",911778718c3e3ac6c5b04e10e3e49e45,VND,1,1,2,386,644,2132,100010,139,268959744,0,normal,489000000000,0,0,0,NULL,,,1,4.719424460431655,139,"139, 7, 0, 3, 5, 124",60,45,0,0,0,0,https://shopee.vn/Máy-Lọc-Không-Khí-Xiaomi-Mi-Air-Purifier-Pro-i.53452181.2121052372,2021-09-24,1111828
9447070756,53452181,"Vòng Đeo Tay Thông Minh Mi Band 6",9d3c39e7a2f9470dcf951489955ab521,VND,1,1,10,177,275,8319,100013,81,268435458,0,normal,129000000000,0,0,0,NULL,,,1,4.839506172839506,81,"81, 2, 1, 0, 2, 76",51,41,0,0,1,0,https://shopee.vn/Vòng-Đeo-Tay-Thông-Minh-Mi-Band-6-i.53452181.9447070756,2021-09-24,1111829
7393062337,53452181,"Điện Thoại Xiaomi POCO M3 128GB - Hàng Chính Hãng",dc365b78268b886d66f467f5b168f785,VND,17,1,61,359,367,27932,100013,121,268959746,0,normal,449000000000,0,0,0,NULL,"Xanh, Đen, Vàng","Màu Sắc",3,4.8347107438016526,121,"121, 3, 1, 1, 3, 113",77,62,0,0,1,0,https://shopee.vn/Điện-Thoại-Xiaomi-POCO-M3-128GB---Hàng-Chính-Hãng-i.53452181.7393062337,2021-09-24,1111830
6863138901,53452181,"Robot hút bụi Xiaomi Vacuum Mop Pro SKV4109GL - Hàng chính hãng",3a76476b196e7840ee28e9354acefe84,VND,9,1,2,64,162,3641,100010,21,268959744,0,normal,999000000000,0,0,0,NULL,"SKV4110GL Màu Trắng, SKV4109GL Màu Đen",Màu,2,5,21,"21, 0, 0, 0, 0, 21",10,6,0,0,0,0,https://shopee.vn/Robot-hút-bụi-Xiaomi-Vacuum-Mop-Pro-SKV4109GL---Hàng-chính-hãng-i.53452181.6863138901,2021-09-24,1111831
6125794615,53452181,"Robot hút bụi Xiaomi Vacuum Mop SKV4093GL - Hàng chính hãng",29a2c8f2626b66d0b94a307f6de64570,VND,2,1,2,92,198,1447,100010,43,268959746,0,normal,749000000000,0,0,0,NULL,,,1,4.883720930232558,43,"43, 0, 1, 1, 0, 41",20,13,0,0,1,0,https://shopee.vn/Robot-hút-bụi-Xiaomi-Vacuum-Mop-SKV4093GL---Hàng-chính-hãng-i.53452181.6125794615,2021-09-24,1111832
3477433810,53452181,"Pin sạc dự phòng Xiaomi 20000mAh 3 Pro/Đen (Black) (VXN4254GL)",5851e1f02ba0e27a8ce7cccd8fe5bac6,VND,1,1,0,51,94,290,100013,20,268435458,0,normal,99900000000,0,0,0,NULL,,,1,4.8,20,"20, 1, 0, 0, 0, 19",10,6,0,0,1,0,https://shopee.vn/Pin-sạc-dự-phòng-Xiaomi-20000mAh-3-Pro/Đen-(Black)-(VXN4254GL)-i.53452181.3477433810,2021-09-24,1111833
8910955015,53452181,"Pin sạc dự phòng Xiaomi 10000mAh Wireless Essential/ Trắng (White) (VXN4294GL)",91e0eb642daca960f50395ed2ee3245f,VND,3,1,0,22,81,766,100013,11,268435458,0,normal,66500000000,69000000000,4,4,4%,,,1,4.818181818181818,11,"11, 0, 0, 0, 2, 9",3,1,0,0,1,0,https://shopee.vn/Pin-sạc-dự-phòng-Xiaomi-10000mAh-Wireless-Essential/-Trắng-(White)-(VXN4294GL)-i.53452181.8910955015,2021-09-24,1111834
11913337230,53452181,"Tai nghe Xiaomi True Wireless Earbuds Basic 2",6a3d7b294289603d4d684eb50fc0a4b8,VND,25,1,8,40,77,3093,100535,15,268435458,0,normal,69000000000,0,0,0,NULL,,,1,4.533333333333333,15,"15, 1, 0, 1, 1, 12",8,6,0,0,1,0,https://shopee.vn/Tai-nghe-Xiaomi-True-Wireless-Earbuds-Basic-2-i.53452181.11913337230,2021-09-24,1111835
6655311826,53452181,"Sạc Không Dây Xiaomi Mi Wireless Charging Pad 10W (Global Version) - Hàng Chính Hãng",b31facb0acfa4a37c593a01f74bb3cf9,VND,12,1,0,17,100,1184,100013,6,268435456,0,normal,39000000000,0,0,0,NULL,,,1,5,6,"6, 0, 0, 0, 0, 6",2,2,0,0,0,0,https://shopee.vn/Sạc-Không-Dây-Xiaomi-Mi-Wireless-Charging-Pad-10W-(Global-Version)---Hàng-Chính-Hãng-i.53452181.6655311826,2021-09-24,1111836
6891184607,53452181," Camera Hành Trình Xiaomi Mi Dash Cam 1S - Hàng chính hãng .",995878f93c6a3139c5e84e564ccbdfc7,VND,1,1,16,11,127,11626,100640,6,268435458,0,normal,133900000000,199000000000,33,33,33%,,,1,4.333333333333333,6,"6, 1, 0, 0, 0, 5",1,0,0,0,1,0,https://shopee.vn/-Camera-Hành-Trình-Xiaomi-Mi-Dash-Cam-1S---Hàng-chính-hãng-.-i.53452181.6891184607,2021-09-24,1111837
11703888714,53452181,"[Mã 229ELSALE hoàn 7% xu đơn 300K] Bộ Phát Wifi Xiaomi Router 4A Giga Version, Trắng (DVB4224GL) - Hàng Chính Hãng",50f041702eaef6cd4db35c1754518a6c,VND,62,1,2,6,33,2315,100644,3,268435458,0,normal,63900000000,79000000000,19,19,19%,,,1,5,3,"3, 0, 0, 0, 0, 3",0,0,0,0,1,0,"https://shopee.vn/[Mã-229ELSALE-hoàn-7%-xu-đơn-300K]-Bộ-Phát-Wifi-Xiaomi-Router-4A-Giga-Version,-Trắng-(DVB4224GL)---Hàng-Chính-Hãng-i.53452181.11703888714",2021-09-24,1111838
7090658414,53452181,"Dây Cáp Xiaomi  Type-C To Lightning 1M (BHR4421GL)",19b9ad8a016515bc32f34e86740fe033,VND,31,1,7,10,31,1048,100013,3,268435458,0,normal,29000000000,0,0,0,NULL,,,1,4.666666666666667,3,"3, 0, 0, 0, 1, 2",0,0,0,0,1,0,https://shopee.vn/Dây-Cáp-Xiaomi--Type-C-To-Lightning-1M-(BHR4421GL)-i.53452181.7090658414,2021-09-24,1111839
9462227072,53452181,"Thiết Bị Đo Nhiệt Độ Và Độ Ẩm Xiaomi Mi Temperature And Humidity Monitor 2 (NUN4126GL)",1c44386ecb070d9809a4ee786d7ad1d0,VND,20,1,2,17,48,934,100636,9,268435458,0,normal,19000000000,0,0,0,NULL,,,1,3.4444444444444446,9,"9, 2, 1, 1, 1, 4",6,3,0,0,1,0,https://shopee.vn/Thiết-Bị-Đo-Nhiệt-Độ-Và-Độ-Ẩm-Xiaomi-Mi-Temperature-And-Humidity-Monitor-2-(NUN4126GL)-i.53452181.9462227072,2021-09-24,1111840
7654763931,53452181,"Robot Hút Bụi Mi Robot Vacuum-Mop Essential",eb1ac687c9fdfdaac642fe8b895c507e,VND,11,1,0,27,143,1280,100010,10,268959746,0,normal,599000000000,0,0,0,NULL,,,1,4.2,10,"10, 2, 0, 0, 0, 8",5,3,0,0,1,0,https://shopee.vn/Robot-Hút-Bụi-Mi-Robot-Vacuum-Mop-Essential-i.53452181.7654763931,2021-09-24,1111841
2955229876,53452181,"[Mã 229ELSALE hoàn 7% xu đơn 300K] Bộ Phát Wifi Xiaomi - Mi Router 4A - Trắng - Hàng Chính Hãng",75b533511b7722832359413dd0a6167f,VND,57,1,13,2,19,2215,100013,2,268435458,0,normal,40900000000,49000000000,17,17,17%,,,1,4.5,2,"2, 0, 0, 0, 1, 1",1,0,0,0,1,0,https://shopee.vn/[Mã-229ELSALE-hoàn-7%-xu-đơn-300K]-Bộ-Phát-Wifi-Xiaomi---Mi-Router-4A---Trắng---Hàng-Chính-Hãng-i.53452181.2955229876,2021-09-24,1111842
9740888575,53452181,"Máy Lọc Không Khí Xiaomi Mi Air Purifier Pro H",34a45bda4efe597647c1b5171215650d,VND,1,1,0,4,30,430,100010,1,268959744,0,normal,899000000000,0,0,0,NULL,,,1,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,0,0,https://shopee.vn/Máy-Lọc-Không-Khí-Xiaomi-Mi-Air-Purifier-Pro-H-i.53452181.9740888575,2021-09-24,1111843
11308490000,53452181,"Sạc Điện (Car USB Charger) Mi 37W Dual-Port Car Charger / Black (Đen - GDS4147GL)",7bd23d6582060539c4f9d9a586394cb9,VND,25,1,0,3,3,323,100640,0,268435458,0,normal,29000000000,0,0,0,NULL,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Sạc-Điện-(Car-USB-Charger)-Mi-37W-Dual-Port-Car-Charger-/-Black-(Đen---GDS4147GL)-i.53452181.11308490000,2021-09-24,1111844
10708488096,53452181,"ĐẦU SẠC (ADAPTER) XIAOMI MI 65W FAST CHARGER WITH GAN TECH EU /WHITE (TRẮNG)",e20440608fcd4c6adf9185e6a87fb175,VND,10,1,0,0,11,1293,100013,0,268435458,0,normal,89000000000,0,0,0,NULL,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/ĐẦU-SẠC-(ADAPTER)-XIAOMI-MI-65W-FAST-CHARGER-WITH-GAN-TECH-EU-/WHITE-(TRẮNG)-i.53452181.10708488096,2021-09-24,1111845
7920741913,230954155,"Xe máy điện VinFast Ludo",c71e0a97e0236c7ca7f1350ebad34f47,VND,1000,1,0,68,220,4718,100641,23,0,0,normal,1290000000000,0,0,0,NULL,"Blue, Dark Blue, Grey, Red, White","Màu sắc",5,4.695652173913044,23,"23, 1, 1, 0, 0, 21",14,10,0,0,0,0,https://shopee.vn/Xe-máy-điện-VinFast-Ludo-i.230954155.7920741913,2021-09-24,1116110
7920742618,230954155,"Xe máy điện VinFast Klara S - Tinh hoa thiết kế ý",adf1db7a58e09aa0a8a8827095e765c3,VND,2399,1,0,111,232,1437,100641,36,0,0,normal,3990000000000,0,0,0,NULL,"Ghi xám, Đen mờ, Đỏ, Trắng, Ghi xám., Xám, Xanh, Đen bóng","Màu sắc",8,3.9722222222222223,36,"36, 7, 2, 0, 3, 24",21,12,0,0,0,0,https://shopee.vn/Xe-máy-điện-VinFast-Klara-S---Tinh-hoa-thiết-kế-ý-i.230954155.7920742618,2021-09-24,1116111
5220740339,230954155,"Xe điện Vinfast Impes",13f47dcf9115a7d7666b7ea6b1f35650,VND,1000,1,0,40,201,3204,100641,18,2,0,normal,1490000000000,0,0,0,NULL,"Blue, Dark Blue, Gray, Red, White","Màu sắc",5,4.588235294117647,17,"17, 1, 0, 1, 1, 14",10,5,0,0,1,0,https://shopee.vn/Xe-điện-Vinfast-Impes-i.230954155.5220740339,2021-09-24,1116112
6476963196,230954155,"Xe motor điện VinFast Feliz - Duyên dáng thanh lịch",a2aedc1f1178f59dc52bdcd2187500af,VND,377,1,0,24,109,2805,100639,12,0,0,normal,2490000000000,0,0,0,NULL,"Đen, Đỏ, Trắng, Xanh Rêu","Màu sắc",4,3.75,12,"12, 2, 2, 0, 1, 7",10,3,0,0,0,0,https://shopee.vn/Xe-motor-điện-VinFast-Feliz---Duyên-dáng-thanh-lịch-i.230954155.6476963196,2021-09-24,1116113
3568416045,230954155,"VinFast - Xe máy điện Klara S Xanh",61a350026e621df4c4bda5f9a08d0163,VND,599,1,0,7,26,1585,100641,5,0,0,normal,3990000000000,0,0,0,NULL,"Chưa gồm Pin, Đã gồm 1 Pin, Đã gồm 2 Pin","Sản phẩm",3,4.8,5,"5, 0, 0, 0, 1, 4",2,1,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Klara-S-Xanh-i.230954155.3568416045,2021-09-24,1116114
6068317986,230954155,"VinFast - Xe máy điện Klara S Trắng",dfe9eb3bc397a1c09bda34901377a088,VND,598,1,0,6,37,383,100641,4,0,0,normal,3990000000000,0,0,0,NULL,"Chưa gồm Pin, Đã gồm 1 Pin, Đã gồm 2 Pin","Sản phẩm",3,4.5,4,"4, 0, 0, 1, 0, 3",2,3,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Klara-S-Trắng-i.230954155.6068317986,2021-09-24,1116115
9602704528,230954155,"VinFast - Xe máy điện Impes Dark Blue",66f9f7d5f9866781102b9c86fed13091,VND,200,1,0,7,23,1739,100641,4,0,0,normal,1490000000000,0,0,0,NULL,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,5,3,"3, 0, 0, 0, 0, 3",1,1,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Impes-Dark-Blue-i.230954155.9602704528,2021-09-24,1116116
9902822885,230954155,"VinFast - Xe máy điện Klara S Xanh ngọc",d5799433c9703855de55d3168e3c605f,VND,298,1,0,2,27,288,100641,2,0,0,normal,3990000000000,0,0,0,NULL,,,1,5,2,"2, 0, 0, 0, 0, 2",0,0,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Klara-S-Xanh-ngọc-i.230954155.9902822885,2021-09-24,1116117
7068314584,230954155,"VinFast - Xe máy điện Impes Red",6a1357a8f75e74349acacd4418eaefaa,VND,200,1,0,2,8,2889,100641,1,0,0,normal,1490000000000,0,0,0,NULL,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Impes-Red-i.230954155.7068314584,2021-09-24,1116118
7468442521,230954155,"VinFast - Xe máy điện Klara S Xanh Rêu",d3189631efd53f0189296742c31bc4bf,VND,294,1,0,6,20,338,100641,3,0,0,normal,3990000000000,0,0,0,NULL,,,1,3.6666666666666665,3,"3, 1, 0, 0, 0, 2",2,2,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Klara-S-Xanh-Rêu-i.230954155.7468442521,2021-09-24,1116119
3668415082,230954155,"VinFast - Xe máy điện Ludo Grey",009b9e522d5b7e747dac0a84ae9f86ae,VND,200,1,0,3,23,999,100641,1,0,0,normal,1290000000000,0,0,0,NULL,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,1,1,"1, 1, 0, 0, 0, 0",1,1,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-Grey-i.230954155.3668415082,2021-09-24,1116120
4368319019,230954155,"VinFast - Xe máy điện Ludo Dark Blue",81f0627c57d69257a7f663cf6c4a0c89,VND,200,1,0,4,6,424,100641,0,0,0,normal,1290000000000,0,0,0,NULL,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-Dark-Blue-i.230954155.4368319019,2021-09-24,1116121
7368305577,230954155,"VinFast - Xe máy điện Impes White",2dd2c071254057d8ec4394799471b073,VND,200,1,0,1,19,3718,100641,0,0,0,normal,1490000000000,0,0,0,NULL,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Impes-White-i.230954155.7368305577,2021-09-24,1116122
6576992942,230954155,"Xe motor điện VinFast Theon - Trải nghiệm mạnh mẽ",d43ee70b8d602964f17c9724b2b36e38,VND,598,1,0,2,45,1576,100641,0,0,0,normal,6390000000000,0,0,0,NULL,"Bạc, Đen , Đỏ","Màu sắc",3,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Xe-motor-điện-VinFast-Theon---Trải-nghiệm-mạnh-mẽ-i.230954155.6576992942,2021-09-24,1116123
5668317561,230954155,"VinFast - Xe máy điện Ludo Red",6c470785a12290e03d9544c0133a24bc,VND,200,1,0,0,5,242,100641,0,0,0,normal,1290000000000,0,0,0,NULL,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-Red-i.230954155.5668317561,2021-09-24,1116124
4568308812,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,200,1,0,0,13,1405,100641,0,0,0,normal,1290000000000,0,0,0,NULL,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-24,1116125
